num,Gene.Symbol,Protein.Id,Compartment,Swarup.Sharan,Ordureau.Alban,Park.Hankum,Itzhak.Daniel,KH_golgi,Organism,Uniprot_GO
21082,Ccdc154,NO,Endosome,0,0,0,0,0,mouse,0
21083,Ccdc174,NO,Nucleus,0,0,0,0,0,mouse,0
21084,Ccdc18,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21085,Ccdc186,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21086,Ccdc22,NO,Endosome,0,0,0,0,0,mouse,0
21087,Ccdc25,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21088,Ccdc43,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21089,Ccdc47,NO,ER,0,0,0,0,0,mouse,0
21090,Ccdc51,NO,Mitochondria,0,0,0,0,0,mouse,0
21091,Ccdc59,NO,Nucleus,0,0,0,0,0,mouse,0
21092,Ccdc6,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21093,Ccdc85c,NO,Endosome,0,0,0,0,0,mouse,0
21094,Ccdc86,NO,Nucleus,0,0,0,0,0,mouse,0
21095,Ccdc88a,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21096,Ccdc9,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21097,Ccdc90b,NO,Mitochondria,0,0,0,0,0,mouse,0
21098,Ccdc91,NO,Golgi,0,0,0,0,0,mouse,0
21099,Ccdc93,NO,Endosome,0,0,0,0,0,mouse,0
21100,Cckar,NO,Plasma membrane,0,0,0,0,0,mouse,0
21101,Cckbr,NO,Plasma membrane,0,0,0,0,0,mouse,0
21102,Ccm2,NO,Cytoplasm,0,0,0,0,0,mouse,0
21103,Ccn3,NO,Endosome,0,0,0,0,0,mouse,0
21104,Ccna1,NO,Nucleus,0,0,0,0,0,mouse,0
21105,Ccna2,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21106,Ccnb1,NO,Endosome,0,0,0,0,0,mouse,0
21107,Ccnb1-ps,NO,Endosome,0,0,0,0,0,mouse,0
21108,Ccnb1ip1,NO,Nucleus,0,0,0,0,0,mouse,0
21109,Ccnb2,NO,Ergic/cisGolgi,0,0,0,0,0,mouse,0
21110,Ccnb3,NO,Nucleus,0,0,0,0,0,mouse,0
21111,Ccnc,NO,Nucleus,0,0,0,0,0,mouse,0
21112,Ccne1,NO,Nucleus,0,0,0,0,0,mouse,0
21113,Ccne2,NO,Nucleus,0,0,0,0,0,mouse,0
21114,Ccng1,NO,Nucleus,0,0,0,0,0,mouse,0
21115,Ccng2,NO,Cytoplasm,0,0,0,0,0,mouse,0
21116,Ccnh,NO,Nucleus,0,0,0,0,0,mouse,0
21117,Ccnk,NO,Nucleus,0,0,0,0,0,mouse,0
21118,Ccnl1,NO,Nucleus,0,0,0,0,0,mouse,0
21119,Ccnl2,NO,Nucleus,0,0,0,0,0,mouse,0
21120,Ccnt1,NO,Nucleus,0,0,0,0,0,mouse,0
21121,Ccnyl1,NO,Plasma membrane,0,0,0,0,0,mouse,0
21122,Ccpg1,NO,ER,0,0,0,0,0,mouse,0
21123,Ccr1,NO,Plasma membrane,0,0,0,0,0,mouse,0
21124,Ccr10,NO,Plasma membrane,0,0,0,0,0,mouse,0
21125,Ccr10,NO,Plasma membrane,0,0,0,0,0,mouse,0
21126,Ccr2,NO,Plasma membrane,0,0,0,0,0,mouse,0
21127,Ccr3,NO,Plasma membrane,0,0,0,0,0,mouse,0
21128,Ccr4,NO,Plasma membrane,0,0,0,0,0,mouse,0
21129,Ccr4,NO,Plasma membrane,0,0,0,0,0,mouse,0
21130,Ccr4,NO,Plasma membrane,0,0,0,0,0,mouse,0
21131,Ccr5,NO,Plasma membrane,0,0,0,0,0,mouse,0
21132,Ccr6,NO,Plasma membrane,0,0,0,0,0,mouse,0
21133,Ccr7,NO,Plasma membrane,0,0,0,0,0,mouse,0
21134,Ccr8,NO,Plasma membrane,0,0,0,0,0,mouse,0
21135,Ccr9,NO,Plasma membrane,0,0,0,0,0,mouse,0
21136,Ccrl2,NO,Plasma membrane,0,0,0,0,0,mouse,0
21137,Ccs,NO,Cytoplasm,0,0,0,0,0,mouse,0
21138,Cct2,NO,Cytoplasm,0,0,0,0,0,mouse,0
21139,Cct3,NO,Cytoplasm,0,0,0,0,0,mouse,0
21140,Cct4,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21141,Cct5,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21142,Cct6a,NO,Cytoplasm,0,0,0,0,0,mouse,0
21143,Cct6b,NO,Cytoplasm,0,0,0,0,0,mouse,0
21144,Cct7,NO,Cytoplasm,0,0,0,0,0,mouse,0
21145,Cct8,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21146,Cct8l1,NO,Cytoplasm,0,0,0,0,0,mouse,0
21147,Ccz1,NO,Lysosome,0,0,0,0,0,mouse,0
21148,Ccz1,NO,Lysosome,0,0,0,0,0,mouse,0
21149,Cd109,NO,Plasma membrane,0,0,0,0,0,mouse,0
21150,Cd151,NO,Plasma membrane,0,0,0,0,0,mouse,0
21151,Cd180,NO,Plasma membrane,0,0,0,0,0,mouse,0
21152,Cd19,NO,Plasma membrane,0,0,0,0,0,mouse,0
21153,Cd2,NO,Plasma membrane,0,0,0,0,0,mouse,0
21154,Cd200,NO,Plasma membrane,0,0,0,0,0,mouse,0
21155,Cd22,NO,Plasma membrane,0,0,0,0,0,mouse,0
21156,Cd226,NO,Plasma membrane,0,0,0,0,0,mouse,0
21157,Cd244a,NO,Plasma membrane,0,0,0,0,0,mouse,0
21158,Cd276,NO,Plasma membrane,0,0,0,0,0,mouse,0
21159,Cd2ap,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21160,Cd2bp2,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21161,Cd300a,NO,Plasma membrane,0,0,0,0,0,mouse,0
21162,Cd300c,NO,Plasma membrane,0,0,0,0,0,mouse,0
21163,Cd300c2,NO,Plasma membrane,0,0,0,0,0,mouse,0
21164,Cd300e,NO,Plasma membrane,0,0,0,0,0,mouse,0
21165,Cd300lb,NO,Plasma membrane,0,0,0,0,0,mouse,0
21166,Cd300ld4,NO,Plasma membrane,0,0,0,0,0,mouse,0
21167,Cd300ld5,NO,Plasma membrane,0,0,0,0,0,mouse,0
21168,Cd300ld3,NO,Plasma membrane,0,0,0,0,0,mouse,0
21169,Cd300ld,NO,Plasma membrane,0,0,0,0,0,mouse,0
21170,Cd300lf,NO,Plasma membrane,0,0,0,0,0,mouse,0
21171,Cd320,NO,Plasma membrane,0,0,0,0,0,mouse,0
21172,Cd3d,NO,Plasma membrane,0,0,0,0,0,mouse,0
21173,Cd3e,NO,Plasma membrane,0,0,0,0,0,mouse,0
21174,Cd3g,NO,Plasma membrane,0,0,0,0,0,mouse,0
21175,Cd44,NO,Plasma membrane,0,0,0,0,0,mouse,0
21176,Cd46,NO,Plasma membrane,0,0,0,0,0,mouse,0
21177,Cd46,NO,Plasma membrane,0,0,0,0,0,mouse,0
21178,Cd47,NO,Plasma membrane,0,0,0,0,0,mouse,0
21179,Cd48,NO,Plasma membrane,0,0,0,0,0,mouse,0
21180,Cd5,NO,Plasma membrane,0,0,0,0,0,mouse,0
21181,Cd53,NO,Plasma membrane,0,0,0,0,0,mouse,0
21182,Cd55,NO,Plasma membrane,0,0,0,0,0,mouse,0
21183,Cd55b,NO,Plasma membrane,0,0,0,0,0,mouse,0
21184,Cd59b,NO,Plasma membrane,0,0,0,0,0,mouse,0
21185,Cd63,NO,Lysosome,0,0,0,0,0,mouse,0
21186,Cd70,NO,Plasma membrane,0,0,0,0,0,mouse,0
21187,Cd79a,NO,Plasma membrane,0,0,0,0,0,mouse,0
21188,Cd79b,NO,Plasma membrane,0,0,0,0,0,mouse,0
21189,Cd81,NO,Plasma membrane,0,0,0,0,0,mouse,0
21190,Cd82,NO,Plasma membrane,0,0,0,0,0,mouse,0
21191,Cd84,NO,Plasma membrane,0,0,0,0,0,mouse,0
21192,Cd86,NO,Plasma membrane,0,0,0,0,0,mouse,0
21193,Cd9,NO,Plasma membrane,0,0,0,0,0,mouse,0
21194,Cd99l2,NO,Plasma membrane,0,0,0,0,0,mouse,0
21195,Cdc123,NO,Cytoplasm,0,0,0,0,0,mouse,0
21196,Cdc14b,NO,Nucleus,0,0,0,0,0,mouse,0
21197,Cdc16,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21198,Cdc20,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21199,Cdc23,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21200,Cdc25c,NO,Nucleus,0,0,0,0,0,mouse,0
21201,Cdc26,NO,Nucleus,0,0,0,0,0,mouse,0
21202,Cdc27,NO,Nucleus,0,0,0,0,0,mouse,0
21203,Cdc37,NO,Cytoplasm,0,0,0,0,0,mouse,0
21204,Cdc37l1,NO,Cytoplasm,0,0,0,0,0,mouse,0
21205,Cdc40,NO,Nucleus,0,0,0,0,0,mouse,0
21206,Cdc42bpa,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21207,Cdc42bpb,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21208,Cdc42bpg,NO,Cytoplasm,0,0,0,0,0,mouse,0
21209,Cdc42ep1,NO,Actin binding proteins,0,0,0,0,0,mouse,0
21210,Cdc42ep4,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21211,Cdc42se2,NO,Plasma membrane,0,0,0,0,0,mouse,0
21212,Cdc45,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21213,Cdc5l,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21214,Cdc6,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21215,Cdc7,NO,Nucleus,0,0,0,0,0,mouse,0
21216,Cdc73,NO,Nucleus,0,0,0,0,0,mouse,0
21217,Cdca2,NO,Nucleus,0,0,0,0,0,mouse,0
21218,Cdca3,NO,Cytoplasm,0,0,0,0,0,mouse,0
21219,Cdca4,NO,Nucleus,0,0,0,0,0,mouse,0
21220,Cdca7,NO,Nucleus,0,0,0,0,0,mouse,0
21221,Cdca7l,NO,Nucleus,0,0,0,0,0,mouse,0
21222,Cdca8,NO,Nucleus,0,0,0,0,0,mouse,0
21223,Cdh10,NO,Plasma membrane,0,0,0,0,0,mouse,0
21224,Cdh11,NO,Plasma membrane,0,0,0,0,0,mouse,0
21225,Cdh12,NO,Plasma membrane,0,0,0,0,0,mouse,0
21226,Cdh13,NO,Plasma membrane,0,0,0,0,0,mouse,0
21227,Cdh15,NO,Plasma membrane,0,0,0,0,0,mouse,0
21228,Cdh16,NO,Plasma membrane,0,0,0,0,0,mouse,0
21229,Cdh17,NO,Plasma membrane,0,0,0,0,0,mouse,0
21230,Cdh18,NO,Plasma membrane,0,0,0,0,0,mouse,0
21231,Cdh19,NO,Plasma membrane,0,0,0,0,0,mouse,0
21232,Cdh2,NO,Plasma membrane,0,0,0,0,0,mouse,0
21233,Cdh20,NO,Plasma membrane,0,0,0,0,0,mouse,0
21234,Cdh22,NO,Plasma membrane,0,0,0,0,0,mouse,0
21235,Cdh23,NO,Plasma membrane,0,0,0,0,0,mouse,0
21236,Cdh24,NO,Plasma membrane,0,0,0,0,0,mouse,0
21237,Cdh26,NO,Plasma membrane,0,0,0,0,0,mouse,0
21238,Cdh3,NO,Plasma membrane,0,0,0,0,0,mouse,0
21239,Cdh4,NO,Plasma membrane,0,0,0,0,0,mouse,0
21240,Cdh5,NO,Plasma membrane,0,0,0,0,0,mouse,0
21241,Cdh6,NO,Plasma membrane,0,0,0,0,0,mouse,0
21242,Cdh7,NO,Plasma membrane,0,0,0,0,0,mouse,0
21243,Cdh8,NO,Plasma membrane,0,0,0,0,0,mouse,0
21244,Cdh9,NO,Plasma membrane,0,0,0,0,0,mouse,0
21245,Cdhr1,NO,Plasma membrane,0,0,0,0,0,mouse,0
21246,Cdhr2,NO,Plasma membrane,0,0,0,0,0,mouse,0
21247,Cdhr3,NO,Plasma membrane,0,0,0,0,0,mouse,0
21248,Cdhr5,NO,Plasma membrane,0,0,0,0,0,mouse,0
21249,Cdip1,NO,Endosome,0,0,0,0,0,mouse,0
21250,Cdipt,NO,ER-Membrane,0,0,0,0,0,mouse,0
21251,Cdk1,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21252,Cdk12,NO,Nucleus,0,0,0,0,0,mouse,0
21253,Cdk13,NO,Nucleus,0,0,0,0,0,mouse,0
21254,Cdk16,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21255,Cdk17,NO,Ergic/cisGolgi,0,0,0,0,0,mouse,0
21256,Cdk2,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21257,Cdk4,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21258,Cdk5,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21259,Cdk5rap1,NO,Mitochondria,0,0,0,0,0,mouse,0
21260,Cdk5rap2,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21261,Cdk5rap3,NO,ER-Membrane,0,0,0,0,0,mouse,0
21262,Cdk7,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21263,Cdk8,NO,Nucleus,0,0,0,0,0,mouse,0
21264,Cdk9,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21265,Cdkal1,NO,ER,0,0,0,0,0,mouse,0
21266,Cdkl3,NO,Cytoplasm,0,0,0,0,0,mouse,0
21267,Cdkl4,NO,Cytoplasm,0,0,0,0,0,mouse,0
21268,Cdkn2a,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21269,Cdkn2aip,NO,Nucleus,0,0,0,0,0,mouse,0
21270,Cdon,NO,Plasma membrane,0,0,0,0,0,mouse,0
21271,Cds1,NO,ER,0,0,0,0,0,mouse,0
21272,Cds2,NO,Mitochondria,0,0,0,0,0,mouse,0
21273,Cds2,NO,Mitochondria,0,0,0,0,0,mouse,0
21274,Cdt1,NO,Nucleus,0,0,0,0,0,mouse,0
21275,Cdv3,NO,Cytoplasm,0,0,0,0,0,mouse,0
21276,Cdv3-ps,NO,Cytoplasm,0,0,0,0,0,mouse,0
21277,Cdx1,NO,Nucleus,0,0,0,0,0,mouse,0
21278,Cdx2,NO,Nucleus,0,0,0,0,0,mouse,0
21279,Cdx4,NO,Nucleus,0,0,0,0,0,mouse,0
21280,Cdyl,NO,Nucleus,0,0,0,0,0,mouse,0
21281,Cdyl2,NO,Nucleus,0,0,0,0,0,mouse,0
21282,Ceacam20,NO,Plasma membrane,0,0,0,0,0,mouse,0
21283,Cebpa,NO,Nucleus,0,0,0,0,0,mouse,0
21284,Cebpd,NO,Nucleus,0,0,0,0,0,mouse,0
21285,Cebpe,NO,Nucleus,0,0,0,0,0,mouse,0
21286,Cebpg,NO,Nucleus,0,0,0,0,0,mouse,0
21287,Cebpz,NO,Nucleus,0,0,0,0,0,mouse,0
21288,Cecr2,NO,Nucleus,0,0,0,0,0,mouse,0
21289,Celsr1,NO,Plasma membrane,0,0,0,0,0,mouse,0
21290,Celsr2,NO,Plasma membrane,0,0,0,0,0,mouse,0
21291,Celsr3,NO,Plasma membrane,0,0,0,0,0,mouse,0
21292,Cemip2,NO,Plasma membrane,0,0,0,0,0,mouse,0
21293,Cenpa,NO,Nucleus,0,0,0,0,0,mouse,0
21294,Cenpb,NO,Nucleus,0,0,0,0,0,mouse,0
21295,Cenpc1,NO,Nucleus,0,0,0,0,0,mouse,0
21296,Cenpe,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21297,Cenpf,NO,Nucleus,0,0,0,0,0,mouse,0
21298,Cenph,NO,Nucleus,0,0,0,0,0,mouse,0
21299,Cenpi,NO,Nucleus,0,0,0,0,0,mouse,0
21300,Cenpk,NO,Nucleus,0,0,0,0,0,mouse,0
21301,Cenpl,NO,Nucleus,0,0,0,0,0,mouse,0
21302,Cenpn,NO,Nucleus,0,0,0,0,0,mouse,0
21303,Cenpo,NO,Nucleus,0,0,0,0,0,mouse,0
21304,Cenpp,NO,Nucleus,0,0,0,0,0,mouse,0
21305,Cenpq,NO,Nucleus,0,0,0,0,0,mouse,0
21306,Cenps,NO,Nucleus,0,0,0,0,0,mouse,0
21307,Cenpt,NO,Nucleus,0,0,0,0,0,mouse,0
21308,Cenpv,NO,Nucleus,0,0,0,0,0,mouse,0
21309,Cenpw,NO,Nucleus,0,0,0,0,0,mouse,0
21310,Cenpx,NO,Nucleus,0,0,0,0,0,mouse,0
21311,Cep131,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21312,Cep152,NO,Mitochondria,0,0,0,0,0,mouse,0
21313,Cep170,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21314,Cep290,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21315,Cep350,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21316,Cep41,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21317,Cep55,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21318,Cep57,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21319,Cep72,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21320,Cep85,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21321,Cep89,NO,Mitochondria,0,0,0,0,0,mouse,0
21322,Cept1,NO,ER-Membrane,0,0,0,0,0,mouse,0
21323,Cercam,NO,ER,0,0,0,0,0,mouse,0
21324,Cers1,NO,ER,0,0,0,0,0,mouse,0
21325,Cers2,NO,ER,0,0,0,0,0,mouse,0
21326,Cers3,NO,ER,0,0,0,0,0,mouse,0
21327,Cers4,NO,ER,0,0,0,0,0,mouse,0
21328,Cers5,NO,ER,0,0,0,0,0,mouse,0
21329,Cers6,NO,ER,0,0,0,0,0,mouse,0
21330,Ces1d,NO,ER,0,0,0,0,0,mouse,0
21331,Ces1d,NO,ER,0,0,0,0,0,mouse,0
21332,Ces2h,NO,ER,0,0,0,0,0,mouse,0
21333,Ces3b,NO,ER,0,0,0,0,0,mouse,0
21334,Ces3a,NO,ER,0,0,0,0,0,mouse,0
21335,Cetn2,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21336,Cetn3,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21337,Cfap20,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21338,Cfap65,NO,Plasma membrane,0,0,0,0,0,mouse,0
21339,Cfap97,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21340,Cfl1,NO,Plasma membrane,0,0,0,0,0,mouse,0
21341,Cfl2,NO,Plasma membrane,0,0,0,0,0,mouse,0
21342,Cggbp1,NO,Nucleus,0,0,0,0,0,mouse,0
21343,Ch25h,NO,ER,0,0,0,0,0,mouse,0
21344,Chac2,NO,Cytoplasm,0,0,0,0,0,mouse,0
21345,Chaf1a,NO,Nucleus,0,0,0,0,0,mouse,0
21346,Chaf1b,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21347,Champ1,NO,Nucleus,0,0,0,0,0,mouse,0
21348,Chchd1,NO,Mitochondria,0,0,0,0,0,mouse,0
21349,Chchd10,NO,Mitochondria,0,0,0,0,0,mouse,0
21350,Chchd2-ps,NO,Mitochondria,0,0,0,0,0,mouse,0
21351,Chchd2,NO,Mitochondria,0,0,0,0,0,mouse,0
21352,Chchd3,NO,Mitochondrion-IM,0,0,0,0,0,mouse,0
21353,Chchd4,NO,Mitochondria,0,0,0,0,0,mouse,0
21354,Chchd5,NO,Mitochondria,0,0,0,0,0,mouse,0
21355,Chchd6,NO,Mitochondria,0,0,0,0,0,mouse,0
21356,Chchd7,NO,Mitochondria,0,0,0,0,0,mouse,0
21357,Chd1,NO,Nucleus,0,0,0,0,0,mouse,0
21358,Chd1l,NO,Nucleus,0,0,0,0,0,mouse,0
21359,Chd2,NO,Nucleus,0,0,0,0,0,mouse,0
21360,Chd4,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21361,Chd5,NO,Nucleus,0,0,0,0,0,mouse,0
21362,Chd5,NO,Nucleus,0,0,0,0,0,mouse,0
21363,Chd6,NO,Nucleus,0,0,0,0,0,mouse,0
21364,Chd7,NO,Nucleus,0,0,0,0,0,mouse,0
21365,Chd8,NO,Nucleus,0,0,0,0,0,mouse,0
21366,Chdh,NO,Mitochondria,0,0,0,0,0,mouse,0
21367,Chek1,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21368,Chek2,NO,Nucleus,0,0,0,0,0,mouse,0
21369,Cherp,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21370,Chfr,NO,Nucleus,0,0,0,0,0,mouse,0
21371,Chid1,NO,ER,0,0,0,0,0,mouse,0
21372,Chka,NO,Cytoplasm,0,0,0,0,0,mouse,0
21373,Chm,NO,Cytoplasm,0,0,0,0,0,mouse,0
21374,Chml,NO,Cytoplasm,0,0,0,0,0,mouse,0
21375,Chmp1a,NO,Endosome,0,0,0,0,0,mouse,0
21376,Chmp1b,NO,Endosome,0,0,0,0,0,mouse,0
21377,Chmp2a,NO,Endosome,0,0,0,0,0,mouse,0
21378,Chmp2b,NO,Endosome,0,0,0,0,0,mouse,0
21379,Chmp3,NO,Endosome,0,0,0,0,0,mouse,0
21380,Chmp4b,NO,Endosome,0,0,0,0,0,mouse,0
21381,Chmp5,NO,Endosome,0,0,0,0,0,mouse,0
21382,Chmp6,NO,Endosome,0,0,0,0,0,mouse,0
21383,Chordc1,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21384,Chp1,NO,ER-Membrane,0,0,0,0,0,mouse,0
21385,Chpf2,NO,Golgi,0,0,0,0,0,mouse,0
21386,Chpt1,NO,Golgi,0,0,0,0,0,mouse,0
21387,Chrac1,NO,Nucleus,0,0,0,0,0,mouse,0
21388,Chrm1,NO,Plasma membrane,0,0,0,0,0,mouse,0
21389,Chrm2,NO,Plasma membrane,0,0,0,0,0,mouse,0
21390,Chrm3,NO,Plasma membrane,0,0,0,0,0,mouse,0
21391,Chrm4,NO,Plasma membrane,0,0,0,0,0,mouse,0
21392,Chrm5,NO,Plasma membrane,0,0,0,0,0,mouse,0
21393,Chrna1,NO,Plasma membrane,0,0,0,0,0,mouse,0
21394,Chrna10,NO,Plasma membrane,0,0,0,0,0,mouse,0
21395,Chrna2,NO,Plasma membrane,0,0,0,0,0,mouse,0
21396,Chrna3,NO,Plasma membrane,0,0,0,0,0,mouse,0
21397,Chrna4,NO,Plasma membrane,0,0,0,0,0,mouse,0
21398,Chrna5,NO,Plasma membrane,0,0,0,0,0,mouse,0
21399,Chrna6,NO,Plasma membrane,0,0,0,0,0,mouse,0
21400,Chrna7,NO,Plasma membrane,0,0,0,0,0,mouse,0
21401,Chrna9,NO,Plasma membrane,0,0,0,0,0,mouse,0
21402,Chrnb1,NO,Plasma membrane,0,0,0,0,0,mouse,0
21403,Chrnb2,NO,Plasma membrane,0,0,0,0,0,mouse,0
21404,Chrnb3,NO,Plasma membrane,0,0,0,0,0,mouse,0
21405,Chrnb4,NO,Plasma membrane,0,0,0,0,0,mouse,0
21406,Chrnd,NO,Plasma membrane,0,0,0,0,0,mouse,0
21407,Chrne,NO,Plasma membrane,0,0,0,0,0,mouse,0
21408,Chrng,NO,Plasma membrane,0,0,0,0,0,mouse,0
21409,Chst1,NO,Golgi,0,0,0,0,0,mouse,0
21410,Chst10,NO,Golgi,0,0,0,0,0,mouse,0
21411,Chst11,NO,Golgi,0,0,0,0,0,mouse,0
21412,Chst12,NO,Golgi,0,0,0,0,0,mouse,0
21413,Chst13,NO,Golgi,0,0,0,0,0,mouse,0
21414,Chst14,NO,Golgi,0,0,0,0,0,mouse,0
21415,Chst15,NO,Golgi,0,0,0,0,0,mouse,0
21416,Chst2,NO,Golgi,0,0,0,0,0,mouse,0
21417,Chst3,NO,Golgi,0,0,0,0,0,mouse,0
21418,Chst4,NO,Golgi,0,0,0,0,0,mouse,0
21419,Chst5,NO,Golgi,0,0,0,0,0,mouse,0
21420,Chst7,NO,Golgi,0,0,0,0,0,mouse,0
21421,Chst8,NO,Golgi,0,0,0,0,0,mouse,0
21422,Chst9,NO,Golgi,0,0,0,0,0,mouse,0
21423,Chsy1,NO,Golgi,0,0,0,0,0,mouse,0
21424,Chsy3,NO,Golgi,0,0,0,0,0,mouse,0
21425,Chtf18,NO,Nucleus,0,0,0,0,0,mouse,0
21426,Chtf18,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21427,Chtf8,NO,Nucleus,0,0,0,0,0,mouse,0
21428,Ciao1,NO,Cytoplasm,0,0,0,0,0,mouse,0
21429,Ciao2a,NO,Cytoplasm,0,0,0,0,0,mouse,0
21430,Ciapin1,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21431,Ciart,NO,Nucleus,0,0,0,0,0,mouse,0
21432,Cib1,NO,ER,0,0,0,0,0,mouse,0
21433,Cic,NO,Nucleus,0,0,0,0,0,mouse,0
21434,Ciita,NO,Nucleus,0,0,0,0,0,mouse,0
21435,Cinp,NO,Nucleus,0,0,0,0,0,mouse,0
21436,Cirbp,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21437,Cisd1,NO,Mitochondria,0,0,0,0,0,mouse,0
21438,Cisd2,NO,ER-Membrane,0,0,0,0,0,mouse,0
21439,Cisd3,NO,Mitochondria,0,0,0,0,0,mouse,0
21440,Cisd3b,NO,Mitochondria,0,0,0,0,0,mouse,0
21441,Cit,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21442,Cit,NO,Cytoplasm,0,0,0,0,0,mouse,0
21443,Cited2,NO,Nucleus,0,0,0,0,0,mouse,0
21444,Ciz1,NO,Nucleus,0,0,0,0,0,mouse,0
21445,Ckap2,NO,Endosome,0,0,0,0,0,mouse,0
21446,Ckap2,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21447,Ckap2l,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21448,Ckap4,NO,ER,0,0,0,0,0,mouse,0
21449,Ckap5,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21450,Ckb,NO,Cytoplasm,0,0,0,0,0,mouse,0
21451,Ckm,NO,Cytoplasm,0,0,0,0,0,mouse,0
21452,Ckmt1,NO,Mitochondria,0,0,0,0,0,mouse,0
21453,Ckmt2,NO,Mitochondria,0,0,0,0,0,mouse,0
21454,Cks1b,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21455,Cks2,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21456,Clasp1,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21457,Clasp1,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21458,Clasp2,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21459,Clasp2,NO,Large Protein Complex,0,0,0,0,0,mouse,0
21460,Clcc1,NO,ER-Membrane,0,0,0,0,0,mouse,0
21461,Clcn1,NO,Plasma membrane,0,0,0,0,0,mouse,0
21462,Clcn2,NO,Plasma membrane,0,0,0,0,0,mouse,0
21463,Clcn3,NO,Lysosome,0,0,0,0,0,mouse,0
21464,Clcn4,NO,Endosome,0,0,0,0,0,mouse,0
21465,Clcn6,NO,Endosome,0,0,0,0,0,mouse,0
21466,Clcn7,NO,Lysosome,0,0,0,0,0,mouse,0
21467,Clcnka,NO,Plasma membrane,0,0,0,0,0,mouse,0
21468,Cldn1,NO,Plasma membrane,0,0,0,0,0,mouse,0
21469,Cldn10,NO,Plasma membrane,0,0,0,0,0,mouse,0
21470,Cldn11,NO,Plasma membrane,0,0,0,0,0,mouse,0
21471,Cldn12,NO,Plasma membrane,0,0,0,0,0,mouse,0
21472,Cldn14,NO,Plasma membrane,0,0,0,0,0,mouse,0
21473,Cldn15,NO,Plasma membrane,0,0,0,0,0,mouse,0
21474,Cldn16,NO,Plasma membrane,0,0,0,0,0,mouse,0
21475,Cldn17,NO,Plasma membrane,0,0,0,0,0,mouse,0
21476,Cldn18,NO,Plasma membrane,0,0,0,0,0,mouse,0
